uf,tipo,cod_localidade,feat_1,feat_2,feat_3,feat_4,loc_x,loc_y,mercado_mais_proximo,farmacia_mais_proxima,escola_mais_proxima,num_penit_4km,num_penit_500m,idade_imovel,area,preco
SP,Tipo 1,Localidade 3,0.7277420818906215,10.947150376310528,4.487043180315612,27.399246947496245,0.8944404081321708,0.2224312238061444,3030.8293797303327,1084.2667577800464,3809.489761639779,0.0,0.0,41.0,172.0,1275648
GO,Tipo 2,Localidade 1,0.8531870985019561,12.648638823195752,4.399514669251659,28.03330898285031,0.5477511960293217,0.6572047810837391,3473.6495363139948,1531.7465303546314,1348.866896661288,0.0,0.0,8.0,78.0,956200
PR,Tipo 2,Localidade 4,0.8133607353007679,12.838015858945878,4.41454690138566,28.44932639821116,0.259672910668438,0.5016608084774217,1718.0991071636854,2143.8251778898634,2059.86538945906,0.0,0.0,6.0,141.0,882374
SP,Tipo 2,Localidade 3,0.8238916828554274,12.315019228648252,5.570409354708303,21.93921061047918,0.4489687055948185,0.1030966382038871,1835.584187611463,4420.396725551565,90.8978235348426,0.0,0.0,50.0,151.0,975099
PR,,Localidade 2,0.7691569129396165,10.984727029966995,5.321312411353143,23.480052860055185,0.3888013924277402,0.799191107765183,4239.20271952693,1372.4239495690815,1754.304405083691,1.0,0.0,7.0,143.0,681915
PR,Tipo 2,,0.8548478414791515,13.619389919714903,4.989863101565221,25.23050703043608,0.1323920526791133,0.4386584264104179,1906.0323320899247,5038.241958697819,4489.6317792056025,1.0,0.0,10.0,114.0,817887
CE,Tipo 1,Localidade 4,0.4550912982516572,6.489862185160269,4.439675961901608,27.037179179312464,0.1050174603420005,0.0278094775723671,2723.9905574208324,1998.4538188366955,2196.930917645828,0.0,0.0,15.0,131.0,909498
RJ,TIPO 2,Localidade 1,0.7940417487421885,11.814509879831215,5.303668282577928,23.49349098020566,0.7674925687896416,0.4215180422874073,3561.486949784105,2389.963433456417,1201.577813117941,0.0,0.0,3.0,148.0,1191484
RJ,Tipo 1,Localidade 5,0.6699613613174623,10.766728063690476,5.575623090673723,22.009856524873488,0.2348477777902304,0.1782204031735996,3588.4477548033296,3338.6807022733183,1197.2627546033702,0.0,0.0,12.0,105.0,1786996
MT,tipo 2,Localidade 4,0.826812628452793,12.386696802040962,5.535897456466534,22.04151106304608,0.1218842592854906,0.3637945112786465,259.7104063684603,1737.2526090900442,847.7352320265929,0.0,0.0,8.0,179.0,766475
PR,Tipo 1,localidade 1,0.8086279913728938,11.730889823934396,5.0758088626329565,24.89164499684576,0.6295910541165333,0.1085233325964917,4166.2380103030055,5429.112535547965,1409.3124797672629,0.0,0.0,14.0,85.0,1262179
DF,TIPO 1,Localidade 6,0.6819460722685134,9.294404569695118,4.712217471784831,26.209144078654923,0.4816170357484075,0.2685533755988203,1204.6436160659764,3172.5741278711125,1172.8738553346195,0.0,0.0,31.0,142.0,1254702
SE,Tipo 2,Localidade 2,0.6805676606304523,10.199840503824138,5.068996458001837,25.17224915711258,0.2626714177509374,0.726179253275845,4205.10393432485,2599.0842041996307,2558.9511355431214,1.0,1.0,3.0,63.0,449248
PB,Tipo 1,,0.7928396486411359,11.198122273589515,5.325636735520487,22.71406248142424,0.3575057784553915,0.4344983330035149,2200.6855818661543,2792.882225426188,1012.402399820718,0.0,0.0,8.0,97.0,883980
RN,,Localidade 3,0.861323441321657,13.359256589918678,5.136989241890819,23.57344177204428,0.3394479242486329,0.0017362381858929,3326.172614479185,5119.108929202159,1426.640678883468,0.0,0.0,24.0,100.0,981116
SP,Tipo 1,Localidade 1,0.7892735225443472,11.938744382627531,6.2614431430205695,18.684584677438803,0.2376417399222721,0.6092079658247729,2340.892858571954,1622.3425422847845,3313.74912232876,1.0,0.0,0.0,156.0,1480792
PR,Tipo 2,Localidade 1,0.8790620278933892,13.6308814231672,5.177766476215234,24.17152248305812,0.1640750934556807,0.1061807296879192,3271.1008411224875,5903.659905597913,552.6325791039537,1.0,0.0,8.0,120.0,994675
MS,Tipo 1,Localidade 2,0.7420710416402666,11.107364218832185,5.135766832882503,24.788245012292634,0.3297228071901368,0.8664259985016629,5077.685581084076,2182.837085893911,2647.8702275629234,,0.0,4.0,64.0,626368
RJ,Tipo 1,Localidade 2,0.8557469425716661,12.439829447340394,4.901815290332318,25.75251427920601,0.8826011758600205,0.7911927624741187,2015.583228616566,2875.2662181798887,3813.348382036292,1.0,0.0,2.0,110.0,816153
MG,Tipo 1,Localidade 3,0.9286240763665644,14.45034625138789,5.676426937924622,21.30090514680805,0.721423036075435,0.4752334749396112,1228.1075625694384,2688.5482655527658,2552.3277613004093,0.0,0.0,42.0,177.0,1173065
MG,Tipo 2,Localidade 3,0.5478232284107482,8.538100210607997,5.3780769807473,22.824481208303464,0.4394082501779006,0.9162198013165368,3277.3007860691587,847.6446326314347,1841.0042008805208,0.0,0.0,19.0,71.0,1446330
ES,Tipo 2,LOCALIDADE 1,0.8727156982380766,13.14339238871406,4.683377044984097,26.93067310381014,0.2183730625911357,0.720396589858809,3453.2515084562942,1888.0188475307623,2219.7187464650265,1.0,0.0,11.0,107.0,1053431
MG,Tipo 2,Localidade 3,0.6253409405202646,9.173876050471629,4.582481971049299,26.191434151694796,0.3574955349584583,0.2676804544482166,2389.1268652363924,2554.995564185582,1048.823380939064,0.0,0.0,32.0,200.0,1288651
SP,Tipo 2,Localidade 4,0.9191532593402928,13.991274125132469,4.9609680081711485,24.799130051502345,0.5437063462264373,0.1767762464967135,762.9884302725789,2384.779507720872,2827.436942639443,0.0,0.0,24.0,119.0,834588
PA,Tipo 1,Localidade 3,0.8175930076289031,12.835960523415286,5.024096182493019,25.50382345143541,0.0833447280278686,0.0064168989641687,5506.832880090347,5385.96899420856,1868.072134305645,0.0,0.0,39.0,109.0,883696
SP,Tipo 2,Localidade 1,0.7823398133809195,11.6279923403879,6.141353271479895,19.9738094704364,0.156275187545735,0.1399831117628031,3023.287174080478,5626.684890101678,870.9427295767414,1.0,0.0,13.0,134.0,1014514
SP,Tipo 2,Localidade 1,0.9151350914929944,14.454533865011822,5.172360375559232,24.4514741712287,0.84457963201411,0.1190619157159836,5876.920138719281,4232.307039969052,2709.898161496145,0.0,0.0,2.0,149.0,1176928
ES,Tipo 1,Tipo 2,0.6281884723143688,9.622346897089855,4.773257678722374,26.900836083723767,0.8578462571501555,0.6430711180891182,1327.3755505066854,1442.463990736069,2399.623086057429,1.0,0.0,13.0,155.0,852715
PE,Tipo 2,localidade 4,0.798987849464877,11.225044297551356,4.930899365007408,25.802459577558377,0.8921225733989363,0.8074751073872514,7608.311876754762,3763.03722290094,3721.74094257058,1.0,0.0,6.0,230.0,531041
DF,Tipo 1,Localidade 4,0.7876660579847884,11.052111592804728,4.249312272950099,29.31418488271841,0.7223307309177811,0.2648347150141129,2063.181276352703,3896.958231271143,1370.062455522074,0.0,0.0,8.0,59.0,1124782
RJ,Tipo 1,Localidade 3,0.7307597158168585,11.59331267609616,5.17171251930206,24.45788315033431,0.7854107594669317,0.5226114815781846,1918.2632930865727,,1765.285274244361,0.0,0.0,28.0,66.0,1433855
PR,Tipo 2,Localidade 1,0.6265238080479757,9.362541315749429,4.856551722465142,26.15325360407949,0.5369741602934689,0.895841874911891,4484.569529213463,1443.5813469068446,3644.750652675508,0.0,0.0,3.0,85.0,1082891
RJ,Tipo 1,Localidade 2,0.7178148670506285,10.755776137484466,3.909534497728415,30.204360173646563,0.8244554253917169,0.7868142593769129,2341.8043357089173,2917.586144590941,3300.860625181105,1.0,0.0,3.0,87.0,838925
RJ,Tipo 2,Localidade 1,0.7762191057020601,11.8788910131099,5.022934311491064,24.05129070597804,0.4203195289346804,0.5341877501145705,1721.3853549859496,1182.1622031244665,1934.3936702252288,1.0,0.0,22.0,,959597
RN,Tipo 1,Localidade 2,0.8047529422638269,12.137068704190762,4.059164595899428,29.02599908742031,0.1067792389485113,0.4229197026950699,1688.618103084817,5336.0502944438485,4790.247236564581,1.0,0.0,12.0,125.0,356946
ES,TIPO 2,Localidade 1,0.7406557340155373,10.841158222761493,4.148061670429619,28.83947518093524,0.656322790687158,0.0746179099936198,4593.233944918519,5525.500447519022,1800.320362739415,0.0,0.0,10.0,170.0,1169447
AM,Tipo 1,Localidade 1,0.8428082980511943,13.038932347231649,5.754439813126997,21.16669126834245,0.4947251967063376,0.0471406507853283,3844.8310786371326,6107.045330076515,1374.9129131374527,0.0,0.0,20.0,82.0,848664
SP,Tipo 2,Localidade 1,0.8466451100976005,12.45267513270406,4.438712626451122,27.618873320479228,0.4343404443664235,0.2152575237291399,2080.642275048108,4361.505814329977,,1.0,0.0,17.0,102.0,1050946
SC,Tipo 2,Localidade 3,0.6018180648318269,9.345744804298882,5.329169063945591,23.288275239943857,0.1872384203124267,0.6958594271018905,2671.1241424277964,901.2015521292576,3946.754059298203,0.0,0.0,32.0,185.0,1173677
BA,Tipo 2,Localidade 1,0.7607709254509749,12.126682302037056,4.132695467734564,29.30072913294504,0.9653911813004186,0.1446557557876169,5816.025500753875,3738.207503705065,2807.839020403397,0.0,0.0,4.0,106.0,796740
PR,Tipo 2,Localidade 1,0.5395969437373498,7.315302886790792,5.048957136193082,24.68319245489107,0.8730552027529401,0.3629166142773162,3716.8454471682176,1918.8374709993336,,0.0,0.0,12.0,218.0,1019366
RJ,Tipo 1,Localidade 3,0.6399912031442143,8.981292625962032,5.087498537112499,24.22563673330809,0.2440760467854,0.0142361133319903,4031.265321383849,4963.717084599821,2150.083547541424,0.0,0.0,27.0,121.0,1541926
AL,,Localidade 3,0.680296480820535,10.16348077326604,5.253049807396739,23.3475301566865,0.5053155318444598,0.7227321503648007,2348.5703753510847,1949.582242449872,923.7940271280308,0.0,0.0,31.0,,907538
PR,tipo 1,Localidade 2,0.8472325401538093,12.41474593572802,4.660543472187555,26.754787265753187,0.2330583411096713,0.6777207299752017,4047.271707558565,2988.751358308888,,1.0,1.0,1.0,112.0,685661
SC,tipo 2,Localidade 1,0.8057299850694771,11.773461515347368,5.10414133196064,23.37004405005276,0.1362144471171457,0.5899660641362594,2730.896567875836,1806.827839057008,3283.6741226194536,1.0,0.0,10.0,87.0,988596
MS,Tipo 1,Localidade 4,0.7040671969684588,10.038915743886278,5.843416302031427,21.13044887043149,0.6798490544897885,0.5142877998470692,4136.864660229185,1569.9496348719726,447.6022996219917,0.0,0.0,16.0,174.0,1017198
,Tipo 2,Localidade 4,0.766573833450547,11.875469536787955,4.806711186213774,26.626274994869505,0.0757349945144552,,1065.571060613344,824.846208462961,1840.050602858116,0.0,0.0,8.0,133.0,977030
BA,tipo 1,Localidade 3,0.6877228046287062,9.700151790167215,4.035763220965747,29.868123913580728,0.477720579741402,0.5025286722171769,915.1893577141292,2024.7736794204648,1590.1482518001517,0.0,0.0,30.0,112.0,1080585
PR,Tipo 2,Localidade 3,0.8738858754312655,13.552155514887524,5.773900914028046,21.232210935289206,0.6002004068745506,0.8237194719039128,2164.248390971374,1201.6691170436725,463.9393393727984,0.0,0.0,30.0,230.0,1192554
SP,TIPO 1,Localidade 3,0.7977631507254122,11.613215572496872,4.457454327934142,28.782417809715305,0.2756613478124812,0.7546587578863503,2605.9965539045947,776.1211517702181,2972.753402707993,0.0,0.0,40.0,110.0,1277742
PR,Tipo 2,LOCALIDADE 1,0.6826107187864213,10.155648165249094,6.273687974055308,18.87993677108895,0.0749332420314263,0.2250577637004078,2995.255590833093,5132.009734175085,2036.360240733745,1.0,0.0,10.0,210.0,940393
RO,Tipo 1,Localidade 2,0.7029164560145701,10.890891870647584,5.415924053193073,22.85658085000327,0.0554122677846723,0.3566221933215882,1009.2315913114044,6156.009905306172,5584.174642062515,0.0,0.0,7.0,112.0,406105
PR,Tipo 2,Localidade 4,0.8284635544468876,12.855567015014758,5.461449837433607,23.04677386179827,0.7468063104445772,0.2702158802266046,2272.000020132018,3954.1429027529466,1178.2096214332057,0.0,0.0,26.0,154.0,730048
MG,Tipo 3,Localidade 6,0.8326006691343935,13.384652485697751,5.377324009715893,21.97130229752337,,0.4199912077687554,481.61828202368247,3421.850870946762,2403.952344172564,1.0,0.0,6.0,,754105
SP,Tipo 2,Localidade 1,0.6804440388055666,9.717977643710975,5.7253897329872006,21.696391304067006,0.1324196527776354,0.0260128352071589,4126.858648887914,6765.33166837502,797.1573478233911,1.0,0.0,10.0,222.0,1053109
SP,Tipo 2,LOCALIDADE 4,0.5705071137320598,8.70636917295495,5.505673976914765,21.83578689015922,0.3795872146141288,0.2704966134863744,2545.860885974089,1823.1408006701813,1924.6622251200404,0.0,0.0,11.0,128.0,858433
SP,Tipo 1,Localidade 3,0.762336536271572,11.449632884682812,5.535893422768903,22.58791738608899,0.4442564162679413,0.646328156786876,1389.2297849956933,2172.842808203708,1898.5135659763744,0.0,0.0,1.0,148.0,2025692
MG,Tipo 1,LOCALIDADE 1,0.7978324861748187,12.079772665774437,6.167882638285391,19.921829165947106,0.261636265052536,0.7090329084198441,3234.9156836241305,1457.891383363978,2540.626106621677,1.0,0.0,19.0,151.0,1216115
RR,Tipo 1,Localidade 2,0.7970785601202386,11.227369905534712,5.172257004033396,23.527576656762268,,0.3179404503170556,1905.830208681445,4729.510564049579,3906.352188409736,1.0,0.0,3.0,205.0,257922
,Tipo 2,Localidade 4,0.502428597523828,7.161082132852663,4.320194435454056,27.628990037153493,0.417483911195739,0.2871357605974428,2416.3706029170203,2128.5619228623264,1641.9488933559894,0.0,0.0,5.0,141.0,890467
PR,Tipo 2,Localidade 1,0.6472469539953256,9.147670071753266,5.155624837432881,24.548296358449523,0.2937252223741015,0.2775561345079951,1179.5713096827817,3855.285888225795,1718.6647533776952,1.0,0.0,2.0,149.0,1027883
MG,Tipo 2,Localidade 2,0.7067402373634349,11.115759224066124,5.162044101022484,23.982549215444493,0.2478924741052939,0.8148614007848667,5009.026862436415,2779.145240740725,2998.4057524434943,1.0,0.0,4.0,141.0,914356
MG,TIPO 1,LOCALIDADE 2,0.7982521544115382,11.48164295647633,3.726221428680956,31.78438278174027,0.4125516793362941,0.1304586626461191,2903.127146792928,4884.32147323617,4413.712348742178,0.0,0.0,6.0,204.0,920192
TO,Tipo 2,Localidade 1,0.7814581471544059,11.72747358116704,4.896905054925662,25.011369582506585,,0.638007967782848,962.736140139034,562.4783583406657,,0.0,0.0,5.0,162.0,748285
SP,Tipo 1,Localidade 2,0.8499491911390303,12.950169682392064,5.259081700089638,23.936267197205304,0.9119326777027214,0.3251702130590497,2237.670078102364,211.292304390618,2250.554055047751,0.0,0.0,4.0,101.0,830163
MS,Tipo 1,Localidade 2,0.6606286828027577,10.648425020641042,4.281252498789758,28.421948117329396,0.4006116888284731,0.2397678368658168,2014.940126060288,4709.41090509729,3813.3734102711455,0.0,0.0,4.0,112.0,658854
SP,Tipo 1,Localidade 3,0.7440540346114284,11.038734781673153,5.458435191636725,22.95982891283105,0.9199425213613912,0.6497895455943988,3527.9602583938536,494.4789439485022,551.6983505723343,0.0,0.0,19.0,162.0,1680954
MA,Tipo 2,Localidade 1,0.6336568950668472,9.63440968193431,5.501453879373889,21.513931045864236,0.4233765598018623,0.140457072600617,2701.178400108906,5099.550957874209,359.2561483609753,1.0,0.0,11.0,113.0,623415
SP,Tipo 1,Localidade 2,0.7413151211251824,10.87454241652778,4.622862599605974,26.68303754806329,0.7759364230725389,0.021054735399583,1107.6547724791485,3046.058954315347,4278.511614992479,0.0,0.0,1.0,107.0,839495
RJ,Tipo 1,Localidade 2,0.6966177448077236,10.365632342253956,5.009733631767252,25.245643743859222,0.5123870215458182,0.3833829409646163,195.53597955170963,3607.092609926344,2183.4202697890614,0.0,0.0,3.0,196.0,871539
BA,Tipo 1,Localidade 3,0.5996635249269138,9.334781975625823,4.047691534700969,28.381484082488942,0.6075842383155511,0.4980207467742004,212.23123066470973,3324.192398088623,2429.82758899032,0.0,0.0,38.0,147.0,948636
MG,Tipo 2,Localidade 4,0.6852527923839302,10.177484095118196,5.918228635790035,21.419081571989064,0.7486708919121657,0.0788379127579697,1681.0019707956428,4307.876285561908,2962.237806222205,0.0,0.0,8.0,140.0,928669
RJ,Tipo 1,Localidade 3,0.9478195408505792,14.450716270416711,4.987974060484371,24.03529692220944,0.2820590656708077,0.1053858083258481,3294.9423426904063,4042.901046336993,1578.3705614551404,0.0,0.0,47.0,149.0,1201868
ES,Tipo 2,Localidade 2,0.773790717972438,11.571247242437009,4.699612884441582,26.028900023963637,0.5487499702642039,0.0709837869552257,2649.5050288841267,,4124.906147092324,0.0,0.0,8.0,79.0,1001493
PR,Tipo 1,Localidade 3,0.8421335309599022,12.394623920540711,5.086694328724914,25.06305646992582,0.4354485506574607,0.6217881667198175,1129.3830015966782,1954.6748594511023,2142.208384685835,0.0,0.0,45.0,155.0,1073103
SP,Tipo 1,Localidade 3,0.8667469994724896,12.992014852891662,5.184511087942567,23.968719117249385,0.7325230554201401,0.1986356932169107,1425.9419707897955,2498.335113583741,3078.557053504409,0.0,0.0,32.0,103.0,1381488
MG,,Localidade 1,0.6541066576101291,10.323348085048185,4.925964102001022,25.47559170578882,0.3277405671546726,0.7656834321709287,3741.138622226181,1340.3571347395912,2600.54810482149,0.0,0.0,5.0,69.0,1168919
SP,Tipo 1,Localidade 4,0.8094163016689062,12.438110329325708,4.559160038095941,27.689557512256407,0.417179068671061,0.7207846232076145,4411.733975511565,1781.7830543909015,2775.7478540266093,1.0,0.0,6.0,130.0,1278773
MG,Tipo 2,Localidade 3,0.7510130638126249,11.48128984692206,4.539994416094398,27.968931932366672,0.5117418260032142,0.576139839460851,1305.2740628768977,2455.558289924724,2196.1659060085003,0.0,0.0,40.0,62.0,1137650
SP,Tipo 1,Localidade 3,0.5847988536515619,8.273073450719817,5.355061695021253,22.957619818455555,0.0229157571174555,0.8346250646748319,4821.641421917592,1241.152836470067,5502.073014740723,0.0,0.0,17.0,98.0,1722103
PR,Tipo 2,Localidade 4,0.7734553145106371,,4.5149152284294685,28.04270418787471,0.023371173023311,0.8831814323275545,5252.492606687482,3542.762114758075,541.9943032173906,0.0,0.0,21.0,173.0,837323
RJ,Tipo 2,Localidade 3,0.6572857713668185,9.652770653871867,5.075449661851814,23.993137693724734,0.6937103977455223,0.9519785514644126,710.1964704040587,1731.5552272883044,2050.8068260228383,0.0,0.0,45.0,141.0,1026183
RJ,Tipo 1,Localidade 3,0.8863233031010442,13.608443696223096,4.048906486461833,29.98390934842988,0.311846353377967,0.0938522660636577,3062.3185245027403,4173.655000443699,1283.633573903181,0.0,0.0,37.0,98.0,1344421
ES,Tipo 2,Localidade 4,0.6753462170916669,10.021231281100489,4.93668128170861,25.195235514197243,0.2133455772969021,0.6853789980591104,3199.437251883513,2277.320370880721,2261.209970114891,0.0,0.0,11.0,156.0,937324
SC,tipo 1,Localidade 4,0.6867527894964902,10.05088119174452,4.158347079915935,29.65281154058109,0.6530685786498129,0.6292514073675458,5219.675055355321,883.6615592070278,1580.3061584935683,1.0,0.0,9.0,73.0,1190149
MS,Tipo 1,Localidade 3,0.571712532291387,8.816989847809223,5.906336201232001,20.200808705940272,0.739990282301522,0.7214351313469461,2456.0487442404506,2387.8768754934126,1813.7357557210528,0.0,0.0,13.0,58.0,1539362
RJ,Tipo 2,Localidade 4,0.8088585770915856,11.602637117438396,4.669242899461305,27.367415651178018,0.9094045953293324,0.7628792062715475,7278.505533454379,3722.8872745373615,3435.862705108918,1.0,0.0,26.0,202.0,811961
MG,Tipo 2,Localidade 4,0.9493451681279024,14.120228565210892,4.678623269805192,26.34893795666908,0.0410453609249585,0.4055643884740063,1103.5706342790445,1242.8769840442392,1634.428781861617,0.0,,12.0,156.0,941881
PR,Tipo 2,Localidade 8,0.8679681189493976,13.236458662633478,4.957305290081188,24.75653374237541,0.4029149373176023,0.6887813170325809,1700.5019220364832,2199.248721747012,1950.6459585299312,0.0,0.0,39.0,83.0,1051059
MG,Tipo 1,Localidade 1,0.8218308886143172,12.118169336758656,5.059414498306129,25.201459076653023,0.5740743095597659,0.7186388489189516,3780.6788070276702,1624.9804038951977,1834.3573558146709,0.0,0.0,1.0,,1564058
SC,Tipo 2,Localidade 4,0.7767634879442986,11.459860929383463,4.107369542786058,29.69844537131016,0.8337805177937456,0.1931678260216196,2628.10565970836,5055.516681938434,1762.859134762529,0.0,0.0,16.0,144.0,851345
SP,tipo 2,Localidade 2,0.6388882889160985,9.38609394987166,4.906510436409432,25.030135212146977,0.95912204158199,0.3189943225320519,2443.9918507324173,622.8528795066358,2689.846611936526,0.0,0.0,6.0,146.0,999771
SP,Tipo 2,Localidade 1,0.7501659421318547,11.421516370897438,5.60011139896889,22.08047314021518,0.1473113477811608,0.5311634801224423,2250.8516732177504,2361.985845597811,3877.979911781409,1.0,0.0,12.0,118.0,1001199
SP,Tipo 2,Localidade 1,0.8032738338221446,11.836836413093948,5.633680002631534,22.01668037635508,0.5472257832210513,0.371951103523077,2241.9085625160465,3167.619614952047,1376.4501391700844,1.0,0.0,4.0,181.0,1122198
PI,Tipo 2,Localidade 2,0.878545392584997,12.966588010660196,5.093553164449036,24.15401567260852,0.3744296111046803,0.5812477624240564,2375.4767784268024,2308.2759985146067,,1.0,0.0,8.0,152.0,497317
SC,,Localidade 1,0.798906604570728,11.994762865379323,4.947447313552564,24.99841058690651,0.9737487345395804,0.8941361566598856,1694.2334874171595,3043.2315529425096,4874.361365657184,0.0,0.0,3.0,147.0,1418387
DF,Tipo 1,LOCALIDADE 4,0.6676615244499488,9.022520060475964,4.509637584134056,27.532272107057636,0.1960090585148801,0.5783038283707684,2116.8299861641613,1566.0884135404417,2832.363331011311,0.0,0.0,11.0,92.0,1094584
AL,Tipo 2,Localidade 4,1.1943438544778953,17.20523541407775,5.067516905802692,24.551675951591097,0.0077049642965794,0.7804660859445158,4308.504943888143,2538.437903299789,614.6341710945577,0.0,0.0,13.0,150.0,522440
SP,TIPO 1,Localidade 2,0.7128153052320606,10.955341752074164,5.067623051644531,24.86315884566301,0.5784686919347372,0.3109917304392753,1017.9647502733344,2875.0588206536268,1964.730206220151,0.0,0.0,2.0,98.0,836266
GO,Tipo 2,,0.9217395005682144,13.587395500544204,4.352326363924946,28.689426592824496,0.5954635491090069,0.8442289456291467,3756.59628330666,776.2058611807931,3052.4239550938646,0.0,0.0,10.0,93.0,945833
RJ,,Localidade 3,0.829838841662476,12.752434237255486,4.95311446573185,25.44217977407184,0.92228651163885,0.8726477308138425,1842.9005280253184,2617.9816400772884,2733.69208567872,0.0,0.0,39.0,136.0,1269910
DF,Tipo 2,Localidade 3,0.8429281488561671,12.876795799166736,4.244774775371799,29.522525557984437,0.1050830167510612,0.7457001860238833,3621.069837296063,221.09678770734416,4679.03138869941,0.0,0.0,5.0,84.0,1584778
SP,Tipo 2,Localidade 2,0.7670355209939757,11.302847562891944,4.769965599266997,25.619536549729524,0.9304497474846812,0.8287122814290917,2169.244284996588,3265.4505176316466,4364.092924444081,1.0,0.0,7.0,144.0,889101
MS,Tipo 2,Localidade 4,0.6522894400430672,9.712276481839192,4.629536833148108,27.51857784011648,0.2285877520393529,0.4629487982891717,1222.2892946531197,1933.4474305435867,1760.0266002188714,0.0,0.0,17.0,68.0,732869
MG,,Localidade 2,0.8047858903597375,11.907685763715005,5.239322662433662,23.922204007499825,0.2350617588396381,0.5930449797671483,3498.8529626073614,3306.0466323912465,2905.6534530130784,,0.0,2.0,175.0,995176
MG,Tipo 1,Localidade 4,0.6799228243880995,10.360310148882192,4.531281689476507,28.27492724504714,0.4994007094979212,0.4801849280023215,3691.069769906483,1557.150548529199,534.9054491413119,0.0,0.0,9.0,144.0,1328615
MS,Tipo 1,Localidade 2,0.7024912109292551,11.135078947765509,5.03095956545312,24.18323770369546,0.2559468316408346,0.9574104632762932,6210.391811662026,3299.185308465532,3816.22623112182,1.0,0.0,8.0,64.0,607243
MG,Tipo 2,Localidade 4,0.8114824222251804,12.250517559340324,5.008264892997473,24.638326406473084,0.97181562906087,0.2222581762084189,4033.553493497274,5698.737723325054,2161.502875596088,0.0,0.0,10.0,132.0,952302
RO,tipo 2,Localidade 1,0.8426008863781207,12.611673616999342,4.141690460444528,30.259905431946,0.6859549132720839,0.0297009210234917,5119.075729513365,5731.309871484857,2319.911918207913,0.0,0.0,18.0,134.0,617033
RJ,Tipo 1,Localidade 2,0.7268106065109661,10.948214406456549,6.172874994050089,20.521182278419587,0.9582499340134408,0.7557640288145226,1393.8609993739751,2593.460122449273,3901.7588207848753,1.0,0.0,1.0,194.0,789912
SC,Tipo 2,Localidade 1,0.7524942658285535,11.68144579723492,5.590585498348179,22.213101340645583,0.9551201999094608,0.1482343997780461,5778.793526818555,3709.665573036774,2746.378802462016,0.0,0.0,13.0,82.0,969315
SP,,Localidade 1,0.7152499363988124,10.860591101186914,4.86961508312432,26.5742744219788,0.0100261013153448,0.3241854604151991,3210.265270105681,4126.192987942747,3218.090240821026,1.0,0.0,4.0,143.0,1107346
MG,Tipo 2,Localidade 4,0.6389625688079894,9.538606254880529,6.117256274821091,18.690561640449765,0.1956591635248173,0.2901229519593965,960.368927693,1791.6442894258953,236.0096067035618,0.0,0.0,21.0,168.0,898455
SC,Tipo 1,Localidade 2,0.7735995947457139,11.418696640279125,4.787190293490768,25.549908751445017,0.2667788078876032,0.8685331419863864,5370.409084032712,2757.9137994649764,3130.911551956081,1.0,0.0,12.0,115.0,696477
SP,Tipo 2,Localidade 1,0.7867584922754394,12.489613738166913,5.950194427956971,19.64256330061395,0.4559441720995015,0.2539313403814763,1907.518132592677,4003.79343355943,1379.077454411153,1.0,0.0,8.0,110.0,1004225
PA,TIPO 1,Localidade 3,0.6698529843555733,10.429034594728916,5.180760524120953,23.82225618389471,0.573313717694375,0.3843742855622533,977.3409539621308,3232.005597344378,1673.319491571498,0.0,0.0,47.0,71.0,711046
SP,Tipo 2,Localidade 3,0.909336990198776,13.746002367113896,4.746159787066965,27.36098724468876,0.4750381951308895,0.7235054935479995,2219.724766252152,1994.1835052492409,1154.7734945755203,0.0,0.0,6.0,93.0,1642469
PA,Tipo 2,Localidade 3,0.5303943421959247,7.698376828975953,5.465861156718117,23.014987593100827,0.6205510880871441,0.4636617773265551,265.9240216526608,3482.297412059256,2367.815448662026,0.0,0.0,33.0,101.0,874606
MG,Tipo 1,Localidade 3,0.7138888815518902,11.247175880209369,4.143265492240129,29.55332718428953,0.1172949297003743,0.7338193402842843,3451.525824702534,279.83631077596164,4569.864989010506,0.0,0.0,33.0,151.0,1496721
AL,Tipo 2,Localidade 2,0.7117355840212821,10.356424689041004,5.531244090845344,23.333448621121995,0.0724412610515258,0.0895952942973786,1677.5923019694785,8063.49297848791,7336.995648096996,0.0,0.0,3.0,124.0,551305
SP,Tipo 1,Localidade 3,0.7063753085479938,11.498318693608374,5.023260963051436,24.2238392685195,0.0005304133641423,0.360161653540169,4187.058899998187,3128.4716946339604,2051.7055144697733,0.0,0.0,38.0,115.0,1318199
MG,Tipo 1,Localidade 2,1.1842467673761166,18.05480769101656,4.862950208417351,26.197206780713064,0.7494012173993713,0.1594201333701077,665.978823480633,,2873.7305240828387,0.0,0.0,16.0,75.0,807038
SE,Tipo 1,Localidade 3,0.5999288502987677,9.111595001636198,4.313278444575021,28.818862440167308,0.0238602314071419,0.1315746773774883,5318.318291095295,4540.64474720172,1090.9579479581637,0.0,0.0,7.0,,1499463
RN,Tipo 1,Localidade 4,0.6741794597023802,10.492721928483157,3.948186494458991,30.226863876462243,0.6748966390404058,0.1407038282525614,954.9356233979248,3590.083915584084,2657.3252240447537,0.0,0.0,16.0,121.0,814040
RN,Tipo 1,LOCALIDADE 2,0.813436138087369,11.879081835518187,4.614705556680535,28.43658919408462,0.8979021469067912,0.8091555747329112,2100.057312071732,3051.791912542435,4041.251206819944,1.0,0.0,2.0,173.0,419980
